"","mature_mirna_id","target_symbol"
"34819","hsa-miR-7-5p","RUNX1"
"34821","hsa-miR-7-5p","RUVBL2"
"34822","hsa-miR-7-5p","RWDD1"
"34826","hsa-miR-7-5p","S100A11"
"34827","hsa-miR-7-5p","S100A14"
"34828","hsa-miR-7-5p","S100A2"
"34829","hsa-miR-7-5p","S100A4"
"34830","hsa-miR-7-5p","S100A6"
"34831","hsa-miR-7-5p","S100P"
"34832","hsa-miR-7-5p","S100PBP"
"34834","hsa-miR-7-5p","SACM1L"
"34835","hsa-miR-7-5p","SACS"
"34836","hsa-miR-7-5p","SAMD12"
"34837","hsa-miR-7-5p","SAMD15"
"34839","hsa-miR-7-5p","SAMD5"
"34841","hsa-miR-7-5p","SAMSN1"
"34842","hsa-miR-7-5p","SARS1"
"34843","hsa-miR-7-5p","SARS2"
"34845","hsa-miR-7-5p","SCAF1"
"34846","hsa-miR-7-5p","SCAF11"
"34847","hsa-miR-7-5p","SCAP"
"34852","hsa-miR-7-5p","SCD"
"34853","hsa-miR-7-5p","SCG2"
"34854","hsa-miR-7-5p","SCG5"
"34855","hsa-miR-7-5p","SCLT1"
"34856","hsa-miR-7-5p","SCML1"
"34857","hsa-miR-7-5p","SCML2"
"34858","hsa-miR-7-5p","SCN2A"
"34861","hsa-miR-7-5p","SCOC"
"34862","hsa-miR-7-5p","SCRN1"
"34865","hsa-miR-7-5p","SCUBE2"
"34869","hsa-miR-7-5p","SCYL2"
"34870","hsa-miR-7-5p","SCYL3"
"34872","hsa-miR-7-5p","SEC16A"
"34873","hsa-miR-7-5p","SEC23A"
"34874","hsa-miR-7-5p","SEC23B"
"34875","hsa-miR-7-5p","SEC24B"
"34877","hsa-miR-7-5p","SEC31B"
"34878","hsa-miR-7-5p","SEC61A1"
"34879","hsa-miR-7-5p","SECISBP2"
"34881","hsa-miR-7-5p","SEL1L"
"34882","hsa-miR-7-5p","SELE"
"34883","hsa-miR-7-5p","SELENOK"
"34884","hsa-miR-7-5p","SELENOM"
"34885","hsa-miR-7-5p","SELENOS"
"34886","hsa-miR-7-5p","SELENOW"
"34888","hsa-miR-7-5p","SEMA4B"
"34891","hsa-miR-7-5p","SEMA5A"
"34893","hsa-miR-7-5p","SENP3"
"34897","hsa-miR-7-5p","SEPTIN11"
"34898","hsa-miR-7-5p","SEPTIN8"
"34899","hsa-miR-7-5p","SEPW1"
"34901","hsa-miR-7-5p","SERINC1"
"34902","hsa-miR-7-5p","SERINC2"
"34903","hsa-miR-7-5p","SERINC5"
"34904","hsa-miR-7-5p","SERPINA4"
"34905","hsa-miR-7-5p","SERPINB2"
"34907","hsa-miR-7-5p","SERPINE2"
"34910","hsa-miR-7-5p","SERPINH1"
"34912","hsa-miR-7-5p","SESN2"
"34913","hsa-miR-7-5p","SESN3"
"34915","hsa-miR-7-5p","SETD2"
"34918","hsa-miR-7-5p","SF3A2"
"34919","hsa-miR-7-5p","SF3B1"
"34920","hsa-miR-7-5p","SF3B4"
"34921","hsa-miR-7-5p","SFMBT1"
"34922","hsa-miR-7-5p","SFMBT2"
"34923","hsa-miR-7-5p","SFPQ"
"34924","hsa-miR-7-5p","SFT2D2"
"34925","hsa-miR-7-5p","SFXN3"
"34928","hsa-miR-7-5p","SGPP1"
"34929","hsa-miR-7-5p","SGSH"
"34930","hsa-miR-7-5p","SH2B1"
"34931","hsa-miR-7-5p","SH2B2"
"34932","hsa-miR-7-5p","SH2B3"
"34936","hsa-miR-7-5p","SH3GL1"
"34937","hsa-miR-7-5p","SH3RF1"
"34938","hsa-miR-7-5p","SHANK1"
"34940","hsa-miR-7-5p","SHFL"
"34941","hsa-miR-7-5p","SHISA2"
"34942","hsa-miR-7-5p","SHISA3"
"34943","hsa-miR-7-5p","SHLD3"
"34944","hsa-miR-7-5p","SHROOM2"
"34945","hsa-miR-7-5p","SIAH2"
"34946","hsa-miR-7-5p","SIAH3"
"34947","hsa-miR-7-5p","SIGLEC14"
"34948","hsa-miR-7-5p","SIGLEC15"
"34953","hsa-miR-7-5p","SINHCAF"
"34954","hsa-miR-7-5p","SIRPB1"
"34955","hsa-miR-7-5p","SIRT2"
"34957","hsa-miR-7-5p","SIRT5"
"34959","hsa-miR-7-5p","SKIL"
"34963","hsa-miR-7-5p","SLC11A2"
"34966","hsa-miR-7-5p","SLC16A5"
"34968","hsa-miR-7-5p","SLC17A5"
"34970","hsa-miR-7-5p","SLC18B1"
"34971","hsa-miR-7-5p","SLC19A2"
"34972","hsa-miR-7-5p","SLC1A3"
"34973","hsa-miR-7-5p","SLC1A4"
"34974","hsa-miR-7-5p","SLC1A5"
"34975","hsa-miR-7-5p","SLC20A1"
"34978","hsa-miR-7-5p","SLC22A4"
"34980","hsa-miR-7-5p","SLC25A1"
"34981","hsa-miR-7-5p","SLC25A10"
"34982","hsa-miR-7-5p","SLC25A14"
"34983","hsa-miR-7-5p","SLC25A23"
"34985","hsa-miR-7-5p","SLC25A30"
"34986","hsa-miR-7-5p","SLC25A37"
"34987","hsa-miR-7-5p","SLC25A4"
"34988","hsa-miR-7-5p","SLC25A44"
"34991","hsa-miR-7-5p","SLC26A11"
"34992","hsa-miR-7-5p","SLC26A2"
"34993","hsa-miR-7-5p","SLC26A5"
"34995","hsa-miR-7-5p","SLC27A2"
"34996","hsa-miR-7-5p","SLC27A4"
"34997","hsa-miR-7-5p","SLC27A6"
"34998","hsa-miR-7-5p","SLC29A1"
"35001","hsa-miR-7-5p","SLC30A6"
"35002","hsa-miR-7-5p","SLC35A1"
"35003","hsa-miR-7-5p","SLC35A2"
"35004","hsa-miR-7-5p","SLC35B3"
"35005","hsa-miR-7-5p","SLC35C2"
"35006","hsa-miR-7-5p","SLC35E2B"
"35007","hsa-miR-7-5p","SLC35F5"
"35009","hsa-miR-7-5p","SLC38A1"
"35011","hsa-miR-7-5p","SLC3A1"
"35012","hsa-miR-7-5p","SLC3A2"
"35013","hsa-miR-7-5p","SLC41A2"
"35014","hsa-miR-7-5p","SLC43A3"
"35015","hsa-miR-7-5p","SLC44A5"
"35019","hsa-miR-7-5p","SLC4A8"
"35023","hsa-miR-7-5p","SLC6A8"
"35024","hsa-miR-7-5p","SLC7A1"
"35025","hsa-miR-7-5p","SLC7A11"
"35026","hsa-miR-7-5p","SLC7A2"
"35027","hsa-miR-7-5p","SLC7A5"
"35029","hsa-miR-7-5p","SLC8A1"
"35031","hsa-miR-7-5p","SLC9A1"
"35032","hsa-miR-7-5p","SLCO1B3"
"35034","hsa-miR-7-5p","SLCO3A1"
"35036","hsa-miR-7-5p","SLIT2"
"35037","hsa-miR-7-5p","SLIT3"
"35040","hsa-miR-7-5p","SLPI"
"35042","hsa-miR-7-5p","SMAD3"
"35043","hsa-miR-7-5p","SMAGP"
"35045","hsa-miR-7-5p","SMARCC1"
"35046","hsa-miR-7-5p","SMARCC2"
"35049","hsa-miR-7-5p","SMC2"
"35050","hsa-miR-7-5p","SMC3"
"35051","hsa-miR-7-5p","SMG5"
"35052","hsa-miR-7-5p","SMG8"
"35053","hsa-miR-7-5p","SMIM13"
"35054","hsa-miR-7-5p","SMIM2"
"35057","hsa-miR-7-5p","SMO"
"35060","hsa-miR-7-5p","SMURF2"
"35061","hsa-miR-7-5p","SNAI2"
"35062","hsa-miR-7-5p","SNAP47"
"35063","hsa-miR-7-5p","SNAPC1"
"35066","hsa-miR-7-5p","SNHG32"
"35067","hsa-miR-7-5p","SNIP1"
"35069","hsa-miR-7-5p","SNRK"
"35071","hsa-miR-7-5p","SNX1"
"35073","hsa-miR-7-5p","SNX12"
"35074","hsa-miR-7-5p","SNX13"
"35076","hsa-miR-7-5p","SNX2"
"35077","hsa-miR-7-5p","SNX29"
"35078","hsa-miR-7-5p","SNX3"
"35079","hsa-miR-7-5p","SNX9"
"35080","hsa-miR-7-5p","SOAT1"
"35081","hsa-miR-7-5p","SOCS4"
"35082","hsa-miR-7-5p","SOCS5"
"35083","hsa-miR-7-5p","SOCS6"
"35088","hsa-miR-7-5p","SON"
"35089","hsa-miR-7-5p","SORBS1"
"35090","hsa-miR-7-5p","SORL1"
"35092","hsa-miR-7-5p","SOX11"
"35094","hsa-miR-7-5p","SOX4"
"35095","hsa-miR-7-5p","SP140L"
"35096","hsa-miR-7-5p","SP3"
"35097","hsa-miR-7-5p","SPA17"
"35098","hsa-miR-7-5p","SPART"
"35100","hsa-miR-7-5p","SPATA19"
"35101","hsa-miR-7-5p","SPATA25"
"35103","hsa-miR-7-5p","SPC24"
"35104","hsa-miR-7-5p","SPECC1"
"35106","hsa-miR-7-5p","SPHK1"
"35109","hsa-miR-7-5p","SPNS1"
"35110","hsa-miR-7-5p","SPOCD1"
"35112","hsa-miR-7-5p","SPON1"
"35113","hsa-miR-7-5p","SPP1"
"35114","hsa-miR-7-5p","SPPL2A"
"35116","hsa-miR-7-5p","SPRY2"
"35117","hsa-miR-7-5p","SPRYD4"
"35119","hsa-miR-7-5p","SPTAN1"
"35120","hsa-miR-7-5p","SPTBN2"
"35122","hsa-miR-7-5p","SPTLC2"
"35123","hsa-miR-7-5p","SPX"
"35125","hsa-miR-7-5p","SRCAP"
"35126","hsa-miR-7-5p","SRGAP2C"
"35127","hsa-miR-7-5p","SRI"
"35128","hsa-miR-7-5p","SRL"
"35130","hsa-miR-7-5p","SRP9"
"35132","hsa-miR-7-5p","SRPRA"
"35133","hsa-miR-7-5p","SRPRB"
"35134","hsa-miR-7-5p","SRRM2"
"35135","hsa-miR-7-5p","SRRT"
"35136","hsa-miR-7-5p","SRSF11"
"35137","hsa-miR-7-5p","SRSF2"
"35139","hsa-miR-7-5p","SRSF6"
"35140","hsa-miR-7-5p","SRXN1"
"35142","hsa-miR-7-5p","SSBP1"
"35143","hsa-miR-7-5p","SSPN"
"35144","hsa-miR-7-5p","SSR1"
"35145","hsa-miR-7-5p","SSR2"
"35146","hsa-miR-7-5p","SSR3"
"35147","hsa-miR-7-5p","SSU72"
"35148","hsa-miR-7-5p","SSX2IP"
"35149","hsa-miR-7-5p","SSX5"
"35150","hsa-miR-7-5p","ST6GAL1"
"35151","hsa-miR-7-5p","ST6GALNAC4"
"35153","hsa-miR-7-5p","ST8SIA1"
"35156","hsa-miR-7-5p","STAG1"
"35157","hsa-miR-7-5p","STAG2"
"35159","hsa-miR-7-5p","STAT2"
"35160","hsa-miR-7-5p","STAT3"
"35161","hsa-miR-7-5p","STAU1"
"35163","hsa-miR-7-5p","STEAP1"
"35166","hsa-miR-7-5p","STK11"
"35167","hsa-miR-7-5p","STK32B"
"35168","hsa-miR-7-5p","STK33"
"35170","hsa-miR-7-5p","STK40"
"35172","hsa-miR-7-5p","STMP1"
"35173","hsa-miR-7-5p","STOM"
"35175","hsa-miR-7-5p","STRAP"
"35177","hsa-miR-7-5p","STRN4"
"35178","hsa-miR-7-5p","STUB1"
"35179","hsa-miR-7-5p","STX16"
"35180","hsa-miR-7-5p","STX7"
"35181","hsa-miR-7-5p","STXBP1"
"35183","hsa-miR-7-5p","STYK1"
"35185","hsa-miR-7-5p","SULT1B1"
"35186","hsa-miR-7-5p","SULT1C2"
"35188","hsa-miR-7-5p","SURF4"
"35189","hsa-miR-7-5p","SURF6"
"35192","hsa-miR-7-5p","SV2A"
"35193","hsa-miR-7-5p","SVIP"
"35194","hsa-miR-7-5p","SWAP70"
"35195","hsa-miR-7-5p","SWI5"
"35198","hsa-miR-7-5p","SYNGR3"
"35201","hsa-miR-7-5p","SYNM"
"35202","hsa-miR-7-5p","SYT11"
"35204","hsa-miR-7-5p","SYT5"
"35206","hsa-miR-7-5p","SYVN1"
"35209","hsa-miR-7-5p","TADA1"
"35210","hsa-miR-7-5p","TAF11"
"35212","hsa-miR-7-5p","TAF15"
"35213","hsa-miR-7-5p","TAF2"
"35214","hsa-miR-7-5p","TAF3"
"35217","hsa-miR-7-5p","TAF4B"
"35218","hsa-miR-7-5p","TAF9B"
"35219","hsa-miR-7-5p","TAFA1"
"35220","hsa-miR-7-5p","TALDO1"
"35221","hsa-miR-7-5p","TANGO2"
"35222","hsa-miR-7-5p","TANGO6"
"35223","hsa-miR-7-5p","TAOK1"
"35224","hsa-miR-7-5p","TAOK2"
"35229","hsa-miR-7-5p","TARS2"
"35230","hsa-miR-7-5p","TAS2R16"
"35231","hsa-miR-7-5p","TAS2R4"
"35232","hsa-miR-7-5p","TASOR2"
"35233","hsa-miR-7-5p","TAX1BP1"
"35234","hsa-miR-7-5p","TAZ"
"35236","hsa-miR-7-5p","TBC1D13"
"35237","hsa-miR-7-5p","TBC1D20"
"35238","hsa-miR-7-5p","TBC1D2B"
"35240","hsa-miR-7-5p","TBC1D4"
"35241","hsa-miR-7-5p","TBC1D9"
"35242","hsa-miR-7-5p","TBCD"
"35243","hsa-miR-7-5p","TBX19"
"35245","hsa-miR-7-5p","TCEAL1"
"35246","hsa-miR-7-5p","TCEAL3"
"35247","hsa-miR-7-5p","TCEAL4"
"35249","hsa-miR-7-5p","TCF19"
"35251","hsa-miR-7-5p","TCF7L2"
"35253","hsa-miR-7-5p","TCIM"
"35254","hsa-miR-7-5p","TCIRG1"
"35256","hsa-miR-7-5p","TCTE1"
"35257","hsa-miR-7-5p","TCTE3"
"35258","hsa-miR-7-5p","TDG"
"35259","hsa-miR-7-5p","TDP2"
"35260","hsa-miR-7-5p","TEAD1"
"35262","hsa-miR-7-5p","TEFM"
"35265","hsa-miR-7-5p","TENT2"
"35266","hsa-miR-7-5p","TENT4A"
"35267","hsa-miR-7-5p","TENT5C"
"35268","hsa-miR-7-5p","TERF2IP"
"35269","hsa-miR-7-5p","TERT"
"35270","hsa-miR-7-5p","TET3"
"35271","hsa-miR-7-5p","TEX2"
"35272","hsa-miR-7-5p","TFAM"
"35273","hsa-miR-7-5p","TFAP2A"
"35275","hsa-miR-7-5p","TFB1M"
"35277","hsa-miR-7-5p","TFIP11"
"35278","hsa-miR-7-5p","TFPI2"
"35279","hsa-miR-7-5p","TGFB1I1"
"35280","hsa-miR-7-5p","TGFBR1"
"35281","hsa-miR-7-5p","TGFBR2"
"35283","hsa-miR-7-5p","TGIF2-C20orf24"
"35285","hsa-miR-7-5p","TH"
"35288","hsa-miR-7-5p","THBD"
"35289","hsa-miR-7-5p","THSD4"
"35290","hsa-miR-7-5p","THTPA"
"35291","hsa-miR-7-5p","THUMPD1"
"35292","hsa-miR-7-5p","THYN1"
"35293","hsa-miR-7-5p","TIFA"
"35294","hsa-miR-7-5p","TIGD1"
"35295","hsa-miR-7-5p","TIPARP"
"35296","hsa-miR-7-5p","TIPRL"
"35297","hsa-miR-7-5p","TJAP1"
"35298","hsa-miR-7-5p","TJP1"
"35299","hsa-miR-7-5p","TK1"
"35300","hsa-miR-7-5p","TLCD1"
"35301","hsa-miR-7-5p","TLCD4"
"35302","hsa-miR-7-5p","TLNRD1"
"35303","hsa-miR-7-5p","TLR4"
"35305","hsa-miR-7-5p","TM4SF1"
"35306","hsa-miR-7-5p","TM4SF18"
"35309","hsa-miR-7-5p","TMA16"
"35310","hsa-miR-7-5p","TMBIM1"
"35311","hsa-miR-7-5p","TMBIM6"
"35314","hsa-miR-7-5p","TMCC1"
"35315","hsa-miR-7-5p","TMED2"
"35316","hsa-miR-7-5p","TMED8"
"35318","hsa-miR-7-5p","TMEFF2"
"35319","hsa-miR-7-5p","TMEM101"
"35320","hsa-miR-7-5p","TMEM106C"
"35323","hsa-miR-7-5p","TMEM123"
"35324","hsa-miR-7-5p","TMEM127"
"35327","hsa-miR-7-5p","TMEM132E"
"35328","hsa-miR-7-5p","TMEM14A"
"35329","hsa-miR-7-5p","TMEM14C"
"35330","hsa-miR-7-5p","TMEM150A"
"35332","hsa-miR-7-5p","TMEM156"
"35333","hsa-miR-7-5p","TMEM158"
"35334","hsa-miR-7-5p","TMEM159"
"35335","hsa-miR-7-5p","TMEM164"
"35336","hsa-miR-7-5p","TMEM170B"
"35337","hsa-miR-7-5p","TMEM175"
"35338","hsa-miR-7-5p","TMEM177"
"35340","hsa-miR-7-5p","TMEM179"
"35342","hsa-miR-7-5p","TMEM181"
"35344","hsa-miR-7-5p","TMEM184B"
"35345","hsa-miR-7-5p","TMEM184C"
"35346","hsa-miR-7-5p","TMEM185A"
"35347","hsa-miR-7-5p","TMEM192"
"35348","hsa-miR-7-5p","TMEM200A"
"35349","hsa-miR-7-5p","TMEM205"
"35350","hsa-miR-7-5p","TMEM207"
"35353","hsa-miR-7-5p","TMEM218"
"35354","hsa-miR-7-5p","TMEM219"
"35356","hsa-miR-7-5p","TMEM231"
"35357","hsa-miR-7-5p","TMEM232"
"35359","hsa-miR-7-5p","TMEM242"
"35360","hsa-miR-7-5p","TMEM248"
"35361","hsa-miR-7-5p","TMEM250"
"35362","hsa-miR-7-5p","TMEM255A"
"35363","hsa-miR-7-5p","TMEM255B"
"35364","hsa-miR-7-5p","TMEM258"
"35365","hsa-miR-7-5p","TMEM263"
"35366","hsa-miR-7-5p","TMEM267"
"35367","hsa-miR-7-5p","TMEM268"
"35368","hsa-miR-7-5p","TMEM41A"
"35369","hsa-miR-7-5p","TMEM45A"
"35370","hsa-miR-7-5p","TMEM59L"
"35373","hsa-miR-7-5p","TMEM87A"
"35375","hsa-miR-7-5p","TMEM98"
"35376","hsa-miR-7-5p","TMLHE"
"35377","hsa-miR-7-5p","TMPO"
"35379","hsa-miR-7-5p","TMSB10"
"35381","hsa-miR-7-5p","TMTC3"
"35382","hsa-miR-7-5p","TMUB2"
"35383","hsa-miR-7-5p","TNC"
"35384","hsa-miR-7-5p","TNF"
"35385","hsa-miR-7-5p","TNFAIP3"
"35386","hsa-miR-7-5p","TNFAIP6"
"35387","hsa-miR-7-5p","TNFSF15"
"35388","hsa-miR-7-5p","TNFSF9"
"35390","hsa-miR-7-5p","TNPO1"
"35391","hsa-miR-7-5p","TNPO2"
"35393","hsa-miR-7-5p","TNS4"
"35394","hsa-miR-7-5p","TOB1"
"35395","hsa-miR-7-5p","TOGARAM1"
"35396","hsa-miR-7-5p","TOMM22"
"35397","hsa-miR-7-5p","TOMM6"
"35398","hsa-miR-7-5p","TOP2A"
"35401","hsa-miR-7-5p","TOPORS"
"35403","hsa-miR-7-5p","TOR3A"
"35404","hsa-miR-7-5p","TOR4A"
"35406","hsa-miR-7-5p","TP53INP1"
"35407","hsa-miR-7-5p","TPBG"
"35408","hsa-miR-7-5p","TPD52"
"35409","hsa-miR-7-5p","TPH2"
"35410","hsa-miR-7-5p","TPM1"
"35411","hsa-miR-7-5p","TPM3"
"35412","hsa-miR-7-5p","TPO"
"35413","hsa-miR-7-5p","TPP1"
"35414","hsa-miR-7-5p","TPRA1"
"35416","hsa-miR-7-5p","TPX2"
"35418","hsa-miR-7-5p","TRAF1"
"35419","hsa-miR-7-5p","TRAF4"
"35420","hsa-miR-7-5p","TRAF6"
"35421","hsa-miR-7-5p","TRAFD1"
"35422","hsa-miR-7-5p","TRAK2"
"35423","hsa-miR-7-5p","TRAPPC11"
"35424","hsa-miR-7-5p","TRAPPC5"
"35426","hsa-miR-7-5p","TRERF1"
"35427","hsa-miR-7-5p","TRIB2"
"35428","hsa-miR-7-5p","TRIB3"
"35429","hsa-miR-7-5p","TRIM21"
"35430","hsa-miR-7-5p","TRIM23"
"35432","hsa-miR-7-5p","TRIM25"
"35433","hsa-miR-7-5p","TRIM26"
"35434","hsa-miR-7-5p","TRIM28"
"35435","hsa-miR-7-5p","TRIM4"
"35436","hsa-miR-7-5p","TRIM44"
"35437","hsa-miR-7-5p","TRIM5"
"35439","hsa-miR-7-5p","TRIM56"
"35441","hsa-miR-7-5p","TRIM59"
"35444","hsa-miR-7-5p","TRIML2"
"35445","hsa-miR-7-5p","TRIP11"
"35446","hsa-miR-7-5p","TRIP12"
"35447","hsa-miR-7-5p","TRIP13"
"35448","hsa-miR-7-5p","TRIP4"
"35449","hsa-miR-7-5p","TRIP6"
"35450","hsa-miR-7-5p","TRIQK"
"35451","hsa-miR-7-5p","TRMT10C"
"35453","hsa-miR-7-5p","TRNP1"
"35455","hsa-miR-7-5p","TRPM7"
"35457","hsa-miR-7-5p","TSC22D1"
"35458","hsa-miR-7-5p","TSC22D2"
"35459","hsa-miR-7-5p","TSC22D4"
"35471","hsa-miR-7-5p","TSLP"
"35473","hsa-miR-7-5p","TSPAN6"
"35474","hsa-miR-7-5p","TSR1"
"35477","hsa-miR-7-5p","TTC14"
"35478","hsa-miR-7-5p","TTC29"
"35479","hsa-miR-7-5p","TTC3"
"35480","hsa-miR-7-5p","TTC30A"
"35481","hsa-miR-7-5p","TTC39A"
"35484","hsa-miR-7-5p","TTF2"
"35485","hsa-miR-7-5p","TTK"
"35487","hsa-miR-7-5p","TTLL4"
"35489","hsa-miR-7-5p","TTLL7"
"35491","hsa-miR-7-5p","TTYH3"
"35492","hsa-miR-7-5p","TUB"
"35493","hsa-miR-7-5p","TUBA1A"
"35494","hsa-miR-7-5p","TUBB"
"35495","hsa-miR-7-5p","TUBB2A"
"35496","hsa-miR-7-5p","TUBB4A"
"35497","hsa-miR-7-5p","TUBB6"
"35498","hsa-miR-7-5p","TUBD1"
"35499","hsa-miR-7-5p","TUBE1"
"35500","hsa-miR-7-5p","TUBGCP5"
"35501","hsa-miR-7-5p","TUFM"
"35502","hsa-miR-7-5p","TULP4"
"35504","hsa-miR-7-5p","TXLNG"
"35505","hsa-miR-7-5p","TXN2"
"35506","hsa-miR-7-5p","TXNDC11"
"35507","hsa-miR-7-5p","TXNDC16"
"35508","hsa-miR-7-5p","TXNDC2"
"35509","hsa-miR-7-5p","TXNIP"
"35511","hsa-miR-7-5p","TYMS"
"35512","hsa-miR-7-5p","U2AF1"
"35513","hsa-miR-7-5p","UAP1L1"
"35514","hsa-miR-7-5p","UBA5"
"35515","hsa-miR-7-5p","UBA52"
"35516","hsa-miR-7-5p","UBAC1"
"35517","hsa-miR-7-5p","UBAP1"
"35518","hsa-miR-7-5p","UBAP2"
"35519","hsa-miR-7-5p","UBE2C"
"35520","hsa-miR-7-5p","UBE2E2"
"35521","hsa-miR-7-5p","UBE2E3"
"35523","hsa-miR-7-5p","UBE2H"
"35524","hsa-miR-7-5p","UBE2I"
"35525","hsa-miR-7-5p","UBE2J2"
"35526","hsa-miR-7-5p","UBE2L6"
"35527","hsa-miR-7-5p","UBE2Q2"
"35528","hsa-miR-7-5p","UBE2QL1"
"35529","hsa-miR-7-5p","UBE2S"
"35530","hsa-miR-7-5p","UBE2T"
"35531","hsa-miR-7-5p","UBE2W"
"35535","hsa-miR-7-5p","UBR3"
"35536","hsa-miR-7-5p","UBR4"
"35537","hsa-miR-7-5p","UBTD2"
"35539","hsa-miR-7-5p","UBXN4"
"35543","hsa-miR-7-5p","UHRF1BP1"
"35544","hsa-miR-7-5p","UHRF1BP1L"
"35546","hsa-miR-7-5p","ULBP2"
"35547","hsa-miR-7-5p","UNC119"
"35548","hsa-miR-7-5p","UNC5B"
"35550","hsa-miR-7-5p","UPF1"
"35552","hsa-miR-7-5p","URB1-AS1"
"35553","hsa-miR-7-5p","URB2"
"35555","hsa-miR-7-5p","USP21"
"35556","hsa-miR-7-5p","USP22"
"35559","hsa-miR-7-5p","USP34"
"35560","hsa-miR-7-5p","USP39"
"35561","hsa-miR-7-5p","USP42"
"35562","hsa-miR-7-5p","USP46"
"35567","hsa-miR-7-5p","UTP25"
"35568","hsa-miR-7-5p","UTS2B"
"35569","hsa-miR-7-5p","UXS1"
"35571","hsa-miR-7-5p","VAMP2"
"35572","hsa-miR-7-5p","VANGL1"
"35573","hsa-miR-7-5p","VAPB"
"35574","hsa-miR-7-5p","VASP"
"35575","hsa-miR-7-5p","VAT1"
"35576","hsa-miR-7-5p","VAV1"
"35578","hsa-miR-7-5p","VBP1"
"35579","hsa-miR-7-5p","VCP"
"35581","hsa-miR-7-5p","VDR"
"35582","hsa-miR-7-5p","VEGFA"
"35583","hsa-miR-7-5p","VEGFC"
"35584","hsa-miR-7-5p","VGLL2"
"35585","hsa-miR-7-5p","VGLL4"
"35586","hsa-miR-7-5p","VIRMA"
"35587","hsa-miR-7-5p","VKORC1L1"
"35589","hsa-miR-7-5p","VNN1"
"35591","hsa-miR-7-5p","VOPP1"
"35594","hsa-miR-7-5p","VPS25"
"35595","hsa-miR-7-5p","VPS26C"
"35596","hsa-miR-7-5p","VPS35"
"35597","hsa-miR-7-5p","VPS37A"
"35599","hsa-miR-7-5p","VPS4B"
"35600","hsa-miR-7-5p","VSIG10L"
"35601","hsa-miR-7-5p","VTCN1"
"35602","hsa-miR-7-5p","VTI1B"
"35604","hsa-miR-7-5p","VWA5B1"
"35606","hsa-miR-7-5p","WAPL"
"35607","hsa-miR-7-5p","WARS1"
"35608","hsa-miR-7-5p","WARS2"
"35610","hsa-miR-7-5p","WBP2"
"35611","hsa-miR-7-5p","WDCP"
"35612","hsa-miR-7-5p","WDFY2"
"35615","hsa-miR-7-5p","WDR11"
"35617","hsa-miR-7-5p","WDR19"
"35618","hsa-miR-7-5p","WDR36"
"35620","hsa-miR-7-5p","WDR54"
"35621","hsa-miR-7-5p","WDR64"
"35624","hsa-miR-7-5p","WDR82"
"35625","hsa-miR-7-5p","WFS1"
"35627","hsa-miR-7-5p","WIPI1"
"35628","hsa-miR-7-5p","WNT5A"
"35629","hsa-miR-7-5p","WRAP53"
"35630","hsa-miR-7-5p","WSB1"
"35634","hsa-miR-7-5p","XPO1"
"35635","hsa-miR-7-5p","XPO6"
"35636","hsa-miR-7-5p","XPOT"
"35637","hsa-miR-7-5p","XRCC5"
"35640","hsa-miR-7-5p","YARS1"
"35641","hsa-miR-7-5p","YBEY"
"35644","hsa-miR-7-5p","YIF1A"
"35645","hsa-miR-7-5p","YJEFN3"
"35646","hsa-miR-7-5p","YKT6"
"35648","hsa-miR-7-5p","YME1L1"
"35651","hsa-miR-7-5p","YPEL5"
"35652","hsa-miR-7-5p","YRDC"
"35654","hsa-miR-7-5p","YTHDF2"
"35655","hsa-miR-7-5p","YWHAB"
"35656","hsa-miR-7-5p","YWHAE"
"35657","hsa-miR-7-5p","YWHAG"
"35658","hsa-miR-7-5p","YWHAH"
"35659","hsa-miR-7-5p","YY1"
"35660","hsa-miR-7-5p","YY1AP1"
"35661","hsa-miR-7-5p","ZBED8"
"35664","hsa-miR-7-5p","ZBTB21"
"35665","hsa-miR-7-5p","ZBTB26"
"35667","hsa-miR-7-5p","ZBTB37"
"35668","hsa-miR-7-5p","ZBTB39"
"35670","hsa-miR-7-5p","ZBTB43"
"35671","hsa-miR-7-5p","ZBTB6"
"35672","hsa-miR-7-5p","ZBTB7C"
"35673","hsa-miR-7-5p","ZBTB8A"
"35675","hsa-miR-7-5p","ZC2HC1C"
"35676","hsa-miR-7-5p","ZC3H12C"
"35677","hsa-miR-7-5p","ZC3H18"
"35679","hsa-miR-7-5p","ZC3HAV1L"
"35681","hsa-miR-7-5p","ZCCHC4"
"35683","hsa-miR-7-5p","ZCCHC8"
"35686","hsa-miR-7-5p","ZDHHC20"
"35687","hsa-miR-7-5p","ZDHHC7"
"35688","hsa-miR-7-5p","ZEB1"
"35690","hsa-miR-7-5p","ZFHX4"
"35691","hsa-miR-7-5p","ZFP2"
"35692","hsa-miR-7-5p","ZFP36"
"35693","hsa-miR-7-5p","ZFP36L1"
"35695","hsa-miR-7-5p","ZFP91-CNTF"
"35699","hsa-miR-7-5p","ZFYVE21"
"35700","hsa-miR-7-5p","ZFYVE26"
"35702","hsa-miR-7-5p","ZHX1"
"35703","hsa-miR-7-5p","ZHX2"
"35706","hsa-miR-7-5p","ZKSCAN1"
"35707","hsa-miR-7-5p","ZKSCAN8"
"35709","hsa-miR-7-5p","ZMAT5"
"35712","hsa-miR-7-5p","ZMYND8"
"35713","hsa-miR-7-5p","ZNF107"
